,date,country,country_code,new_cases,tests_done,population,testing_rate,positivity_rate,totalVaccinations,weeklyVaccinations
1638,2022-04-04,Ireland,IE,18651.0,70408.0,5060004,1391.46135062344,26.4898875127826,10845841.0,29462.0
1639,2022-04-11,Ireland,IE,11700.0,54165.0,5060004,1070.45369924609,21.6006646358349,10863151.0,22308.0
1640,2022-04-18,Ireland,IE,8040.0,46422.0,5060004,917.430104798336,17.3193744345353,10881197.0,15620.0
1641,2022-04-25,Ireland,IE,6050.0,41510.0,5060004,820.355082723255,14.5748012527102,10895830.0,16164.0
1642,2022-05-02,Ireland,IE,5587.0,42494.0,5060004,839.801707666634,13.1477385042594,10912400.0,15205.0
1643,2022-05-09,Ireland,IE,4428.0,39446.0,5060004,779.564601134703,11.2254727982558,10929815.0,17631.0
1644,2022-05-16,Ireland,IE,4066.0,37287.0,5060004,736.896650674584,10.9046048220559,10946296.0,16409.0
1645,2022-05-23,Ireland,IE,3896.0,34332.0,5060004,678.497487353765,11.348013515088,10961082.0,15807.0
1646,2022-05-30,Ireland,IE,5159.0,32123.0,5060004,634.841395382296,16.0601438221835,10972459.0,12933.0
1647,2022-06-06,Ireland,IE,6839.0,33134.0,5060004,654.821616741805,20.6404297700247,10981702.0,9220.0
1648,2022-06-13,Ireland,IE,10518.0,38006.0,5060004,751.106125607806,27.6745776982582,10990922.0,9504.0
1649,2022-06-20,Ireland,IE,12770.0,39823.0,5060004,787.015188130286,32.0668960148658,11001318.0,9980.0
1650,2022-06-27,Ireland,IE,14373.0,41613.0,5060004,822.390654236637,34.5396871170067,11010601.0,9857.0
1651,2022-07-04,Ireland,IE,14174.0,42541.0,5060004,840.730560687304,33.318445734703,11019016.0,8975.0
1652,2022-07-11,Ireland,IE,11915.0,36005.0,5060004,711.560702323555,33.0926260241633,11025978.0,7481.0
1653,2022-07-18,Ireland,IE,5743.0,28282.0,5060004,558.932364480344,20.306201824482,11031478.0,5883.0
1654,2022-07-25,Ireland,IE,4233.0,25290.0,5060004,499.801976441125,16.7378410438909,11035633.0,4798.0
1655,2022-08-01,Ireland,IE,2853.0,21285.0,5060004,420.651841381944,13.4038054968288,11039213.0,3702.0
1656,2022-08-08,Ireland,IE,2902.0,21124.0,5060004,417.470025715395,13.7379284226472,11042479.0,3415.0
1657,2022-08-15,Ireland,IE,1892.0,19591.0,5060004,387.173606977386,9.65749578888265,11046233.0,3505.0
1658,2022-08-22,Ireland,IE,1836.0,19006.0,5060004,375.612351294584,9.66010733452594,11050543.0,4240.0
1659,2022-08-29,Ireland,IE,1951.0,17655.0,5060004,348.912767657891,11.0506938544322,11054101.0,3697.0
1660,2022-09-05,Ireland,IE,1650.0,17300.0,5060004,341.896962927302,9.53757225433526,11057515.0,3524.0
1661,2022-09-12,Ireland,IE,1560.0,17230.0,5060004,340.513564811411,9.05397562391178,11060021.0,2806.0
1662,2022-09-19,Ireland,IE,1885.0,17493.0,5060004,345.711189161115,10.7757388669754,11062127.0,2230.0
1663,2022-09-26,Ireland,IE,2160.0,16565.0,5060004,327.371282710448,13.0395412013281,11064672.0,2281.0
1664,2022-10-03,Ireland,IE,2100.0,17209.0,5060004,340.098545376644,12.202917078273,11069021.0,3784.0
1665,2022-10-10,Ireland,IE,2199.0,16318.0,5060004,322.489863644377,13.4759161661968,11073728.0,4700.0
1666,2022-10-17,Ireland,IE,2252.0,16445.0,5060004,324.999743083207,13.6941319550015,11078183.0,4571.0
1667,2022-10-24,Ireland,IE,1715.0,15929.0,5060004,314.802122686069,10.7665264611714,11081386.0,3446.0
1668,2022-10-31,Ireland,IE,1601.0,14811.0,5060004,292.70727849227,10.8095334548646,11085052.0,2425.0
1669,2022-11-07,Ireland,IE,1713.0,15384.0,5060004,304.031380212348,11.1349453978159,11088646.0,3844.0
1670,2022-11-14,Ireland,IE,1477.0,14533.0,5060004,287.213211689161,10.1630771347967,11091596.0,3130.0
1671,2022-11-21,Ireland,IE,1770.0,14760.0,5060004,291.699374150692,11.9918699186992,11094694.0,3077.0
1672,2022-11-28,Ireland,IE,1688.0,15039.0,5060004,297.213203784029,11.2241505419243,11097237.0,2747.0
1673,2022-12-05,Ireland,IE,2342.0,15957.0,5060004,315.355481932425,14.6769442877734,11099682.0,2509.0
1674,2022-12-12,Ireland,IE,2915.0,17957.0,5060004,354.881142386449,16.2332238124408,11101562.0,2119.0
1675,2022-12-19,Ireland,IE,3827.0,19311.0,5060004,381.640014513823,19.8177204701983,11102903.0,1293.0
1676,2022-12-26,Ireland,IE,2802.0,17423.0,5060004,344.327791045224,16.0821902083453,11104086.0,479.0
1677,2023-01-02,Ireland,IE,3528.0,18342.0,5060004,362.489832023848,19.234543670265,11106918.0,1833.0
1678,2023-01-09,Ireland,IE,1692.0,14754.0,5060004,291.58079716933,11.468076453843,11109560.0,2886.0
1679,2023-01-16,Ireland,IE,1001.0,12102.0,5060004,239.169771407295,8.27136010576764,11111482.0,2252.0
1680,2023-01-23,Ireland,IE,830.0,11734.0,5060004,231.897049883755,7.07346173512869,11112856.0,1597.0
1681,2023-01-30,Ireland,IE,750.0,11057.0,5060004,218.517613820068,6.78303337252419,11114323.0,1287.0
1682,2023-02-06,Ireland,IE,712.0,10967.0,5060004,216.738959099637,6.49220388438041,11115564.0,1467.0
1683,2023-02-13,Ireland,IE,764.0,10344.0,5060004,204.426715868209,7.38592420726992,11116471.0,1012.0
1684,2023-02-20,Ireland,IE,657.0,9670.0,5060004,191.106568295203,6.79420889348501,11117385.0,882.0
1685,2023-02-27,Ireland,IE,539.0,8975.0,5060004,177.37140128743,6.00557103064067,11118181.0,903.0
1686,2023-03-06,Ireland,IE,845.0,9291.0,5060004,183.616455639166,9.0948229469379,11118803.0,693.0
1687,2023-03-13,Ireland,IE,758.0,8945.0,5060004,176.778516380619,8.47400782560089,11119329.0,502.0
1688,2023-03-20,Ireland,IE,1295.0,10064.0,5060004,198.893123404646,12.8676470588235,11119815.0,440.0
1689,2023-03-27,Ireland,IE,1135.0,9257.0,5060004,182.944519411447,12.2609916819704,11120443.0,601.0
1690,2023-04-03,Ireland,IE,675.0,7683.0,5060004,151.837824634131,8.78563061304178,11120857.0,403.0
1691,2023-04-10,Ireland,IE,601.0,6883.0,5060004,136.027560452521,8.73165770739503,11121277.0,336.0
1692,2023-04-17,Ireland,IE,601.0,6073.0,5060004,120.019667968642,9.89626214391569,11121609.0,344.0
1693,2023-04-24,Ireland,IE,481.0,5556.0,5060004,109.802284741277,8.65730741540677,11121867.0,158.0
1694,2023-05-01,Ireland,IE,490.0,5117.0,5060004,101.126402271619,9.57592339261286,11122163.0,256.0
1695,2023-05-08,Ireland,IE,463.0,5201.0,5060004,102.786480010688,8.90213420496058,11122520.0,347.0
1696,2023-05-15,Ireland,IE,440.0,5142.0,5060004,101.620473027294,8.55698171917542,11123000.0,429.0
1697,2023-05-22,Ireland,IE,516.0,4966.0,5060004,98.14221490734,10.3906564639549,11123550.0,531.0
1698,2023-05-29,Ireland,IE,398.0,4458.0,5060004,88.1026971520181,8.92777030058322,11124025.0,538.0
1699,2023-06-05,Ireland,IE,327.0,4015.0,5060004,79.3477633614519,8.14445828144458,11124387.0,382.0
1700,2023-06-12,Ireland,IE,273.0,4127.0,5060004,81.5612003468772,6.61497455779016,11124721.0,359.0
1701,2023-06-19,Ireland,IE,213.0,3771.0,5060004,74.525632786061,5.64836913285601,11124849.0,156.0
1702,2023-06-26,Ireland,IE,143.0,3179.0,5060004,62.8260372916701,4.49826989619377,11124963.0,93.0
1703,2023-07-03,Ireland,IE,183.0,3079.0,5060004,60.849754268969,5.94348814550179,11125064.0,83.0
1704,2023-07-10,Ireland,IE,226.0,2953.0,5060004,58.3596376603655,7.65323399932272,11125129.0,54.0
1705,2023-07-17,Ireland,IE,276.0,3035.0,5060004,59.9801897389804,9.09390444810544,11125232.0,56.0
1706,2023-07-24,Ireland,IE,420.0,3575.0,5060004,70.6521180615668,11.7482517482517,11125309.0,68.0
1707,2023-07-31,Ireland,IE,649.0,4090.0,5060004,80.8299756284778,15.8679706601467,11125375.0,48.0
1708,2023-08-07,Ireland,IE,737.0,4373.0,5060004,86.4228565827221,16.853418705694,11125435.0,29.0
1709,2023-08-14,Ireland,IE,953.0,4680.0,5060004,92.4900454624147,20.3632478632479,11125505.0,51.0
1710,2023-08-21,Ireland,IE,820.0,4634.0,5060004,91.5809552719721,17.695295640915,11125593.0,64.0
1711,2023-08-28,Ireland,IE,712.0,4539.0,5060004,89.703486400406,15.6862745098039,11125603.0,12.0
1712,2020-12-21,Italy,IT,106966.0,1146229.0,59030133,1941.76929941865,9.33199212373793,7191.0,0.0
1713,2020-12-28,Italy,IT,92522.0,917012.0,59030133,1553.46422817648,10.0895080980402,126889.0,53695.0
1714,2021-01-04,Italy,IT,117304.0,880142.0,59030133,1491.00460268318,13.3278493697608,681117.0,391392.0
1715,2021-01-04,Italy,IT,122579.0,965114.0,59030133,1634.95142387702,12.7009866191973,681117.0,391392.0
1716,2021-01-11,Italy,IT,94309.0,1315299.0,59030133,2228.1823420591,7.17015674762925,1231972.0,580108.0
1717,2021-01-18,Italy,IT,85234.0,1511132.0,59030133,2559.93324629643,5.64040732378111,1479525.0,356319.0
1718,2021-01-25,Italy,IT,82922.0,1732691.0,59030133,2935.26528222459,4.78573502142044,2046549.0,423966.0
1719,2021-02-01,Italy,IT,83534.0,1696000.0,59030133,2873.10889169096,4.92535377358491,2660680.0,617311.0
1720,2021-02-08,Italy,IT,83500.0,1805855.0,59030133,3059.20876038006,4.62384853711954,3101717.0,514392.0
1721,2021-02-15,Italy,IT,90003.0,1890358.0,59030133,3202.36107209855,4.7611616423979,3631473.0,473032.0
1722,2021-02-22,Italy,IT,121740.0,2073948.0,59030133,3513.37172152399,5.86996395280885,4442015.0,692747.0
1723,2021-03-01,Italy,IT,142933.0,2209958.0,59030133,3743.77946937711,6.46767947626154,5617511.0,1022232.0
1724,2021-03-08,Italy,IT,156252.0,2280459.0,59030133,3863.21169223861,6.85177852353408,6937035.0,1289342.0
1725,2021-03-15,Italy,IT,149592.0,2267599.0,59030133,3841.42620854336,6.59693358481813,8069777.0,1182082.0
1726,2021-03-22,Italy,IT,144675.0,2202390.0,59030133,3730.95889856796,6.5690000408647,9704762.0,1420101.0
1727,2021-03-29,Italy,IT,131772.0,2106750.0,59030133,3568.93995139737,6.25475258098968,11429579.0,1756577.0
1728,2021-04-05,Italy,IT,100977.0,1854823.0,59030133,3142.16300342742,5.44402349981642,13427320.0,1778857.0
1729,2021-04-12,Italy,IT,98032.0,2039578.0,59030133,3455.14722116584,4.80648447865196,15649686.0,2131963.0
1730,2021-04-19,Italy,IT,91510.0,2031573.0,59030133,3441.58635048307,4.50439142477282,18138660.0,2391425.0
1731,2021-04-26,Italy,IT,78167.0,1988809.0,59030133,3369.14199397111,3.93034222994767,21140185.0,2738031.0
1732,2021-05-03,Italy,IT,63860.0,1982198.0,59030133,3357.9426290637,3.22167613931605,24466238.0,3218736.0
1733,2021-05-10,Italy,IT,44506.0,1805643.0,59030133,3058.8496217686,2.46482831877619,27898689.0,3378539.0
1734,2021-05-17,Italy,IT,30582.0,1655819.0,59030133,2805.04026646865,1.84694100019386,31388122.0,3485074.0
1735,2021-05-24,Italy,IT,22480.0,1526792.0,59030133,2586.46207014306,1.47236820732621,34980251.0,3554019.0
1736,2021-05-31,Italy,IT,16148.0,1242229.0,59030133,2104.39810460871,1.29992135105524,38710880.0,3578774.0
1737,2021-06-07,Italy,IT,11614.0,1277054.0,59030133,2163.39339774146,0.90943687580948,42725334.0,4039569.0
1738,2021-06-14,Italy,IT,7440.0,1312256.0,59030133,2223.02734774458,0.566962543893874,46570698.0,3886363.0
1739,2021-06-21,Italy,IT,5299.0,1216281.0,59030133,2060.44089380588,0.435672348741779,50491632.0,3913553.0
1740,2021-06-28,Italy,IT,5672.0,1208991.0,59030133,2048.09126891176,0.469151548688121,54260876.0,3857172.0
1741,2021-07-05,Italy,IT,8857.0,1168575.0,59030133,1979.62454192675,0.757931668912992,58059506.0,3750571.0
1742,2021-07-12,Italy,IT,18924.0,1283303.0,59030133,2173.9795165293,1.47463225754167,61964155.0,3877498.0
1743,2021-07-19,Italy,IT,31380.0,1435886.0,59030133,2432.4627559284,2.18541026237459,65748451.0,3888577.0
1744,2021-07-26,Italy,IT,38506.0,1483506.0,59030133,2513.13341950288,2.59560797192596,69215069.0,3650958.0
1745,2021-08-02,Italy,IT,42663.0,1462948.0,59030133,2478.30713849145,2.91623489009862,72149977.0,3138170.0
1746,2021-08-09,Italy,IT,43299.0,1432000.0,59030133,2425.87967741831,3.02367318435754,74114112.0,2478001.0
1747,2021-08-16,Italy,IT,45459.0,1396461.0,59030133,2365.67483254696,3.25530036284579,75606207.0,1545625.0
1748,2021-08-23,Italy,IT,46186.0,1614909.0,59030133,2735.73667875693,2.85997539180226,77457372.0,1694072.0
1749,2021-08-30,Italy,IT,40099.0,1901730.0,59030133,3221.62580931336,2.10855379049602,79408151.0,1948991.0
1750,2021-09-06,Italy,IT,33114.0,1933833.0,59030133,3276.00989819894,1.71235054940111,81145083.0,1797092.0
1751,2021-09-13,Italy,IT,28982.0,1966654.0,59030133,3331.61031502335,1.47367050838633,82640264.0,1573139.0
1752,2021-09-20,Italy,IT,23758.0,1978362.0,59030133,3351.44425305632,1.20089245547579,84215571.0,1553797.0
1753,2021-09-27,Italy,IT,20979.0,2002115.0,59030133,3391.68302399048,1.04784190718315,85456773.0,1383813.0
1754,2021-10-04,Italy,IT,18117.0,1930204.0,59030133,3269.86219055275,0.938605453102366,86526415.0,1108803.0
1755,2021-10-11,Italy,IT,18030.0,2393249.0,59030133,4054.28359783638,0.75336916467948,87826347.0,1196495.0
1756,2021-10-18,Italy,IT,25557.0,3324669.0,59030133,5632.1556991918,0.768708102972055,88973015.0,1246908.0
1757,2021-10-25,Italy,IT,32343.0,3202869.0,59030133,5425.82040260692,1.00981338918326,90073352.0,1106037.0
1758,2021-11-01,Italy,IT,39109.0,3087166.0,59030133,5229.81372920166,1.2668253019112,91131515.0,1014053.0
1759,2021-11-08,Italy,IT,54138.0,3463133.0,59030133,5866.72064587759,1.56326655661218,92442628.0,1272398.0
1760,2021-11-15,Italy,IT,69468.0,3697483.0,59030133,6263.72127604727,1.87879159958274,93877663.0,1374741.0
1761,2021-11-22,Italy,IT,86757.0,3836023.0,59030133,6498.41497053717,2.2616392028932,95939223.0,1760087.0
1762,2021-11-29,Italy,IT,105116.0,3999354.0,59030133,6775.10585991734,2.62832447440262,98992172.0,2616586.0
1763,2021-12-06,Italy,IT,123981.0,3657401.0,59030133,6195.82036178031,3.38986619186685,102317934.0,3247700.0
1764,2021-12-13,Italy,IT,174034.0,4376218.0,59030133,7413.53233949176,3.97681285530108,106032320.0,3568779.0
1765,2021-12-20,Italy,IT,297551.0,4986419.0,59030133,8447.2433765311,5.96722818519663,108646054.0,3362724.0
1766,2021-12-27,Italy,IT,828407.0,6192041.0,59030133,10489.6273908107,13.37857743513,111812825.0,2906515.0
1767,2022-01-03,Italy,IT,1224884.0,6611935.0,59030133,11200.9488442115,18.5253484796811,115886864.0,3456860.0
1768,2022-01-10,Italy,IT,1217593.0,7638066.0,59030133,12939.2661202373,15.9411165077652,120543930.0,4416228.0
1769,2022-01-17,Italy,IT,1173543.0,7409388.0,59030133,12551.8741419742,15.8385955763148,124488576.0,4271285.0
1770,2022-01-24,Italy,IT,940194.0,6946828.0,59030133,11768.2743489668,13.5341482472288,128002698.0,3665835.0
1771,2022-01-31,Italy,IT,668822.0,6023076.0,59030133,10203.392223426,11.1043260951713,130552012.0,2997855.0
1772,2022-02-07,Italy,IT,462678.0,4522069.0,59030133,7660.61123392692,10.2315555114263,132194832.0,1979114.0
1773,2022-02-14,Italy,IT,357843.0,3447950.0,59030133,5840.99988390675,10.3784277614235,133268139.0,1284790.0
1774,2022-02-21,Italy,IT,286220.0,2991358.0,59030133,5067.51018162199,9.56822954658052,134089100.0,910007.0
1775,2022-02-28,Italy,IT,274726.0,2642537.0,59030133,4476.58994771365,10.3962971947034,134667075.0,688248.0
1776,2022-03-07,Italy,IT,366439.0,2780213.0,59030133,4709.81998295684,13.1802491391847,135133979.0,498282.0
1777,2022-03-14,Italy,IT,503452.0,3151885.0,59030133,5339.45095465057,15.9730447018213,135517812.0,421869.0
1778,2022-03-21,Italy,IT,505591.0,3311639.0,59030133,5610.08222698736,15.2670928202017,135839947.0,343001.0
1779,2022-03-28,Italy,IT,494349.0,3240001.0,59030133,5488.72386921439,15.2576804760245,136075785.0,279456.0
1780,2022-04-04,Italy,IT,449313.0,4135788.0,59030133,7006.23188499338,10.8640239780182,136260058.0,193340.0
1781,2022-04-11,Italy,IT,415055.0,2770358.0,59030133,4693.12511967405,14.9819987164114,136434341.0,184683.0
1782,2022-04-18,Italy,IT,438337.0,2521554.0,59030133,4271.63869002294,17.3836055067629,136665541.0,191254.0
1783,2022-04-25,Italy,IT,361863.0,2369443.0,59030133,4013.95504224935,15.2720702713676,136906764.0,243004.0
1784,2022-05-02,Italy,IT,297324.0,2007367.0,59030133,3400.58017487442,14.8116413192007,137159262.0,259989.0
1785,2022-05-09,Italy,IT,258668.0,1785016.0,59030133,3023.90645130344,14.4910745898076,137411107.0,252040.0
1786,2022-05-16,Italy,IT,187934.0,1579228.0,59030133,2675.29127877791,11.9003715739589,137633992.0,233589.0
1787,2022-05-23,Italy,IT,139453.0,1353911.0,59030133,2293.59300274658,10.3000123346365,137836129.0,210130.0
1788,2022-05-30,Italy,IT,119640.0,1078784.0,59030133,1827.51409352237,11.0902645942098,137950541.0,153873.0
1789,2022-06-06,Italy,IT,152608.0,1160749.0,59030133,1966.36690620365,13.1473729462614,138078770.0,115506.0
1790,2022-06-13,Italy,IT,239121.0,1232380.0,59030133,2087.71340562624,19.4031873285837,138189861.0,117276.0
1791,2022-06-20,Italy,IT,371162.0,1554587.0,59030133,2633.54819139574,23.8752800583049,138303195.0,111267.0
1792,2022-06-27,Italy,IT,555801.0,1988512.0,59030133,3368.63886110506,27.9505982362691,138416366.0,116067.0
1793,2022-07-04,Italy,IT,689115.0,0.0,59030133,0.0,0.0,138553063.0,123744.0
1794,2022-07-11,Italy,IT,664554.0,0.0,59030133,0.0,0.0,138847918.0,223726.0
1795,2022-07-18,Italy,IT,509929.0,0.0,59030133,0.0,0.0,139305185.0,419043.0
1796,2022-07-25,Italy,IT,378360.0,0.0,59030133,0.0,0.0,139715452.0,428746.0
1797,2022-08-01,Italy,IT,267265.0,0.0,59030133,0.0,0.0,140009362.0,339451.0
1798,2022-08-08,Italy,IT,183795.0,0.0,59030133,0.0,0.0,140180165.0,217190.0
1799,2022-08-15,Italy,IT,151522.0,0.0,59030133,0.0,0.0,140275406.0,107249.0
1800,2022-08-22,Italy,IT,155257.0,0.0,59030133,0.0,0.0,140387866.0,112513.0
1801,2022-08-29,Italy,IT,130590.0,0.0,59030133,0.0,0.0,140496074.0,112443.0
1802,2022-09-05,Italy,IT,110078.0,0.0,59030133,0.0,0.0,140581959.0,92547.0
1803,2022-09-12,Italy,IT,116536.0,0.0,59030133,0.0,0.0,140669888.0,83817.0
1804,2022-09-19,Italy,IT,147105.0,0.0,59030133,0.0,0.0,140772666.0,97836.0
1805,2022-09-26,Italy,IT,233362.0,0.0,59030133,0.0,0.0,140912764.0,125863.0
1806,2022-10-03,Italy,IT,292829.0,0.0,59030133,0.0,0.0,141134212.0,185948.0
1807,2022-10-10,Italy,IT,283632.0,0.0,59030133,0.0,0.0,141456307.0,292146.0
1808,2022-10-17,Italy,IT,247262.0,0.0,59030133,0.0,0.0,141812972.0,346246.0
1809,2022-10-24,Italy,IT,197481.0,0.0,59030133,0.0,0.0,142163070.0,354668.0
1810,2022-10-31,Italy,IT,167961.0,0.0,59030133,0.0,0.0,142401901.0,263283.0
1811,2022-11-07,Italy,IT,185376.0,0.0,59030133,0.0,0.0,142691081.0,285102.0
1812,2022-11-14,Italy,IT,226286.0,0.0,59030133,0.0,0.0,142954046.0,271954.0
1813,2022-11-21,Italy,IT,225665.0,0.0,59030133,0.0,0.0,143195894.0,247003.0
1814,2022-11-28,Italy,IT,227018.0,0.0,59030133,0.0,0.0,143442922.0,247696.0
1815,2022-12-05,Italy,IT,193502.0,0.0,59030133,0.0,0.0,143626754.0,214816.0
1816,2022-12-12,Italy,IT,162017.0,0.0,59030133,0.0,0.0,143848921.0,200852.0
1817,2022-12-19,Italy,IT,127704.0,0.0,59030133,0.0,0.0,143969646.0,168122.0
1818,2022-12-26,Italy,IT,133380.0,0.0,59030133,0.0,0.0,144048401.0,78875.0
1819,2023-01-02,Italy,IT,104354.0,0.0,59030133,0.0,0.0,144140449.0,94985.0
1820,2023-01-09,Italy,IT,67799.0,0.0,59030133,0.0,0.0,144264780.0,107944.0
1821,2023-01-16,Italy,IT,43808.0,0.0,59030133,0.0,0.0,144357977.0,105007.0
1822,2023-01-23,Italy,IT,34395.0,0.0,59030133,0.0,0.0,144423848.0,75414.0
1823,2023-01-30,Italy,IT,32134.0,0.0,59030133,0.0,0.0,144464281.0,49185.0
1824,2023-02-06,Italy,IT,28667.0,0.0,59030133,0.0,0.0,144494781.0,33623.0
1825,2023-02-13,Italy,IT,29340.0,0.0,59030133,0.0,0.0,144516486.0,24656.0
1826,2023-02-20,Italy,IT,28648.0,0.0,59030133,0.0,0.0,144534745.0,19201.0
1827,2023-02-27,Italy,IT,23558.0,0.0,59030133,0.0,0.0,144547516.0,15016.0
1828,2023-03-06,Italy,IT,23980.0,0.0,59030133,0.0,0.0,144557390.0,10430.0
1829,2023-03-13,Italy,IT,22415.0,0.0,59030133,0.0,0.0,144566385.0,9376.0
1830,2023-03-20,Italy,IT,22503.0,0.0,59030133,0.0,0.0,144573955.0,8048.0
1831,2023-03-27,Italy,IT,20824.0,0.0,59030133,0.0,0.0,144579860.0,6620.0
1832,2023-04-03,Italy,IT,19562.0,0.0,59030133,0.0,0.0,144583013.0,4030.0
1833,2023-04-10,Italy,IT,26019.0,0.0,59030133,0.0,0.0,144585946.0,2626.0
1834,2023-04-17,Italy,IT,25951.0,0.0,59030133,0.0,0.0,144589735.0,3804.0
1835,2023-04-24,Italy,IT,22155.0,0.0,59030133,0.0,0.0,144592112.0,2574.0
1836,2023-05-01,Italy,IT,19032.0,0.0,59030133,0.0,0.0,144593978.0,2088.0
1837,2023-05-08,Italy,IT,15784.0,0.0,59030133,0.0,0.0,144596153.0,2236.0
1838,2023-05-15,Italy,IT,14459.0,0.0,59030133,0.0,0.0,144598214.0,2113.0
1839,2023-05-22,Italy,IT,14669.0,0.0,59030133,0.0,0.0,144600055.0,1853.0
1840,2023-05-29,Italy,IT,10467.0,0.0,59030133,0.0,0.0,144601275.0,1533.0
1841,2023-06-05,Italy,IT,8391.0,0.0,59030133,0.0,0.0,144602360.0,1039.0
1842,2023-06-12,Italy,IT,6382.0,0.0,59030133,0.0,0.0,144603252.0,810.0
1843,2023-06-19,Italy,IT,5090.0,0.0,59030133,0.0,0.0,144604003.0,807.0
1844,2023-06-26,Italy,IT,3968.0,0.0,59030133,0.0,0.0,144604668.0,594.0
1845,2023-07-03,Italy,IT,3456.0,163035.0,59030133,276.189450564172,2.11979022909191,144604924.0,342.0
1846,2023-07-10,Italy,IT,3326.0,161109.0,59030133,272.926710160047,2.06444084439727,144605257.0,246.0
1847,2023-07-17,Italy,IT,3734.0,148253.0,59030133,251.148002665012,2.51866741313835,144605521.0,253.0
1848,2023-07-24,Italy,IT,5009.0,134678.0,59030133,228.151273181106,3.71924144997698,144605784.0,232.0
1849,2023-07-31,Italy,IT,6400.0,136687.0,59030133,231.554619739718,4.68223020477441,144605958.0,181.0
1850,2023-08-07,Italy,IT,6684.0,0.0,59030133,0.0,0.0,144606165.0,166.0
1851,2023-08-14,Italy,IT,9074.0,0.0,59030133,0.0,0.0,144606253.0,99.0
1852,2023-08-21,Italy,IT,13966.0,0.0,59030133,0.0,0.0,144606471.0,145.0
1853,2023-08-28,Italy,IT,18712.0,0.0,59030133,0.0,0.0,144606676.0,202.0
1854,2023-09-04,Italy,IT,26885.0,0.0,59030133,0.0,0.0,144606891.0,163.0
1855,2023-09-11,Italy,IT,35843.0,227177.0,59030133,384.849209131885,15.7775655105931,144607261.0,306.0
1856,2023-09-18,Italy,IT,38334.0,243984.0,59030133,413.321108390523,15.7116860121975,144607559.0,349.0
1857,2023-09-25,Italy,IT,41354.0,259405.0,59030133,439.44505427423,15.9418669647848,144607832.0,238.0
1858,2023-10-02,Italy,IT,43603.0,0.0,59030133,0.0,0.0,144607876.0,106.0
1859,2023-10-09,Italy,IT,37779.0,251031.0,59030133,425.259079121506,15.0495357147125,144607948.0,37.0
1860,2023-10-16,Italy,IT,28592.0,232921.0,59030133,394.579832642423,12.2754066829526,144608061.0,88.0
1861,2023-10-23,Italy,IT,28240.0,219966.0,59030133,372.633414192036,12.8383477446514,144608257.0,142.0
1862,2023-10-30,Italy,IT,24480.0,0.0,59030133,0.0,0.0,144608447.0,182.0
1863,2023-11-06,Italy,IT,30667.0,218810.0,59030133,370.67509232954,14.0153557881267,144608699.0,228.0
1864,2023-11-13,Italy,IT,40425.0,235469.0,59030133,398.896272180176,17.1678649843504,144608839.0,147.0
1865,2020-11-30,Latvia,LV,3855.0,0.0,1875757,0.0,0.0,1.0,0.0
1866,2020-12-07,Latvia,LV,4338.0,0.0,1875757,0.0,0.0,3.0,0.0
1867,2020-12-14,Latvia,LV,4362.0,0.0,1875757,0.0,0.0,14.0,2.0
1868,2020-12-21,Latvia,LV,5265.0,0.0,1875757,0.0,0.0,38.0,17.0
1869,2020-12-28,Latvia,LV,5390.0,0.0,1875757,0.0,0.0,2351.0,1953.0
1870,2021-01-04,Latvia,LV,6167.0,52364.0,1875757,2791.61959678146,11.7771751585058,7126.0,3405.0
1871,2021-01-04,Latvia,LV,7071.0,0.0,1875757,0.0,0.0,7126.0,3405.0
1872,2021-01-11,Latvia,LV,6096.0,0.0,1875757,0.0,0.0,16198.0,7685.0
1873,2021-01-18,Latvia,LV,5342.0,0.0,1875757,0.0,0.0,19405.0,5622.0
1874,2021-01-25,Latvia,LV,5233.0,0.0,1875757,0.0,0.0,24232.0,3753.0
1875,2021-02-01,Latvia,LV,5559.0,0.0,1875757,0.0,0.0,32805.0,7496.0
1876,2021-02-08,Latvia,LV,4906.0,0.0,1875757,0.0,0.0,38074.0,5826.0
1877,2021-02-15,Latvia,LV,4813.0,0.0,1875757,0.0,0.0,46997.0,7724.0
1878,2021-02-22,Latvia,LV,4667.0,0.0,1875757,0.0,0.0,63949.0,14564.0
1879,2021-03-01,Latvia,LV,4145.0,0.0,1875757,0.0,0.0,83878.0,18308.0
1880,2021-03-08,Latvia,LV,3450.0,0.0,1875757,0.0,0.0,99209.0,17034.0
1881,2021-03-15,Latvia,LV,3628.0,0.0,1875757,0.0,0.0,105051.0,10625.0
1882,2021-03-22,Latvia,LV,3631.0,0.0,1875757,0.0,0.0,129677.0,17982.0
1883,2021-03-29,Latvia,LV,3065.0,0.0,1875757,0.0,0.0,152556.0,22184.0
1884,2021-04-05,Latvia,LV,3503.0,0.0,1875757,0.0,0.0,184067.0,29253.0
1885,2021-04-12,Latvia,LV,3726.0,0.0,1875757,0.0,0.0,219010.0,30120.0
1886,2021-04-19,Latvia,LV,3982.0,0.0,1875757,0.0,0.0,269133.0,45485.0
1887,2021-04-26,Latvia,LV,4434.0,0.0,1875757,0.0,0.0,330559.0,57124.0
1888,2021-05-03,Latvia,LV,4213.0,0.0,1875757,0.0,0.0,415005.0,71759.0
1889,2021-05-10,Latvia,LV,4015.0,0.0,1875757,0.0,0.0,527074.0,104548.0
1890,2021-05-17,Latvia,LV,2967.0,0.0,1875757,0.0,0.0,634587.0,111459.0
