,date,Country,Country_code,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,new_cases,tests_done,population,testing_rate,positivity_rate
4159,2021-07-05,Poland,PL,EURO,558,2882129,72,75178,560.0,278451.0,37654247,739.494272717763,0.201112583542526
4160,2021-07-12,Poland,PL,EURO,607,2882736,55,75233,629.0,268419.0,37654247,712.851859711867,0.234335125307821
4161,2021-07-19,Poland,PL,EURO,733,2883469,27,75260,738.0,262231.0,37654247,696.418122502888,0.281431257174018
4162,2021-07-26,Poland,PL,EURO,882,2884351,19,75279,896.0,257193.0,37654247,683.038489655629,0.348376511024795
4163,2021-08-02,Poland,PL,EURO,1070,2885421,24,75303,1042.0,274203.0,37654247,728.21267677986,0.380010430228699
4164,2021-08-09,Poland,PL,EURO,1240,2886661,14,75317,1301.0,275165.0,37654247,730.767501472012,0.472807224756055
4165,2021-08-16,Poland,PL,EURO,1373,2888034,17,75334,1350.0,268524.0,37654247,713.130712718807,0.502748357688698
4166,2021-08-23,Poland,PL,EURO,1577,2889611,24,75358,1612.0,258262.0,37654247,685.877478840567,0.62417235210755
4167,2021-08-30,Poland,PL,EURO,2254,2891865,37,75395,2283.0,254018.0,37654247,674.606505874357,0.898755206323961
4168,2021-09-06,Poland,PL,EURO,3166,2895031,46,75441,3251.0,256571.0,37654247,681.386617557377,1.26709565773217
4169,2021-09-13,Poland,PL,EURO,4284,2899315,62,75503,4380.0,261471.0,37654247,694.399757881229,1.67513796941152
4170,2021-09-20,Poland,PL,EURO,5303,2904618,84,75587,5358.0,262080.0,37654247,696.017105321479,2.04441391941392
4171,2021-09-27,Poland,PL,EURO,7634,2912252,123,75710,7896.0,269103.0,37654247,714.66838787136,2.9341924839188
4172,2021-10-04,Poland,PL,EURO,11535,2923787,173,75883,11756.0,254472.0,37654247,675.812213161506,4.61976170266277
4173,2021-10-11,Poland,PL,EURO,17191,2940978,243,76126,17820.0,267253.0,37654247,709.755263463375,6.66783908880349
4174,2021-10-18,Poland,PL,EURO,33327,2974305,335,76461,34756.0,310998.0,37654247,825.930737640299,11.1756345699972
4175,2021-10-25,Poland,PL,EURO,52284,3026589,553,77014,54275.0,360516.0,37654247,957.437815713059,15.0548103274196
4176,2021-11-01,Poland,PL,EURO,78939,3105528,758,77772,81382.0,423818.0,37654247,1125.55165423969,19.2021103398157
4177,2021-11-08,Poland,PL,EURO,100283,3205811,1109,78881,102486.0,459945.0,37654247,1221.49567882741,22.2822293969931
4178,2021-11-15,Poland,PL,EURO,140762,3346573,1953,80834,143720.0,584622.0,37654247,1552.60573926761,24.5834060298791
4179,2021-11-22,Poland,PL,EURO,162271,3508844,2213,83047,163227.0,643065.0,37654247,1707.81532293024,25.3826596067272
4180,2021-11-29,Poland,PL,EURO,163539,3672383,2633,85680,163689.0,660641.0,37654247,1754.49266054902,24.7772996226392
4181,2021-12-06,Poland,PL,EURO,156823,3829206,2805,88485,154947.0,658529.0,37654247,1748.88373149515,23.5292599111049
4182,2021-12-13,Poland,PL,EURO,130602,3959808,3006,91491,128823.0,639047.0,37654247,1697.14454786468,20.1586111819631
4183,2021-12-20,Poland,PL,EURO,91024,4050832,2839,94330,86433.0,520394.0,37654247,1382.03268279406,16.6091461469579
4184,2021-12-27,Poland,PL,EURO,77580,4128412,3266,97596,78982.0,564013.0,37654247,1497.87353336265,14.0035779317143
4185,2022-01-03,Poland,PL,EURO,85772,4214184,2151,99747,87142.0,594419.0,37654247,1578.62405268654,14.6600293732199
4186,2022-01-10,Poland,PL,EURO,99852,4314036,2564,102311,102503.0,614371.0,37654247,1631.61143549093,16.6842184933859
4187,2022-01-17,Poland,PL,EURO,205147,4519183,1537,103848,223842.0,843032.0,37654247,2238.87626806081,26.5520170052857
4188,2022-01-24,Poland,PL,EURO,334382,4853565,1317,105165,338793.0,1099770.0,37654247,2920.70639468637,30.805804850105
4189,2022-01-31,Poland,PL,EURO,311108,5164673,1434,106599,335786.0,1026041.0,37654247,2724.90112469916,32.7263725328715
4190,2022-02-07,Poland,PL,EURO,236085,5400758,1522,108121,227481.0,841485.0,37654247,2234.76783375857,27.0332804506319
4191,2022-02-14,Poland,PL,EURO,152407,5553165,1695,109816,148475.0,676104.0,37654247,1795.55841337101,21.9603788766225
4192,2022-02-21,Poland,PL,EURO,106705,5659870,1501,111317,103645.0,551664.0,37654247,1465.07776400362,18.787704109748
4193,2022-02-28,Poland,PL,EURO,81270,5741140,1228,112545,80285.0,487652.0,37654247,1295.07834800149,16.463584687441
4194,2022-03-07,Poland,PL,EURO,76923,5818063,899,113444,76640.0,477348.0,37654247,1267.71357292047,16.0553726002832
4195,2022-03-14,Poland,PL,EURO,72482,5890545,775,114219,71327.0,465417.0,37654247,1236.02790410335,15.3253963649802
4196,2022-03-21,Poland,PL,EURO,52113,5942658,608,114827,50291.0,408132.0,37654247,1083.89367074583,12.3222388834985
4197,2022-03-28,Poland,PL,EURO,26428,5969086,517,115344,26414.0,298291.0,37654247,792.184212314749,8.85511128394755
4198,2022-04-04,Poland,PL,EURO,8626,5977712,290,115634,8509.0,117179.0,37654247,311.197300001777,7.26154003703735
4199,2022-04-11,Poland,PL,EURO,7050,5984762,203,115837,6926.0,88798.0,37654247,235.824660097439,7.79972521903646
4200,2022-04-18,Poland,PL,EURO,5956,5990718,110,115947,5954.0,84411.0,37654247,224.173915893206,7.0535830638187
4201,2022-04-25,Poland,PL,EURO,5555,5996273,111,116058,5472.0,88606.0,37654247,235.314757456178,6.1756540189152
4202,2022-05-02,Poland,PL,EURO,3677,5999950,79,116137,3671.0,61435.0,37654247,163.155566488954,5.97542117685358
4203,2022-05-09,Poland,PL,EURO,3019,6002969,70,116207,2928.0,24423.0,37654247,64.8612094141731,11.9886991770053
4204,2022-05-16,Poland,PL,EURO,2100,6005069,61,116268,2067.0,58142.0,37654247,154.410205042741,3.5550892642152
4205,2022-05-23,Poland,PL,EURO,1627,6006696,43,116311,1645.0,52691.0,37654247,139.933750368186,3.12197528989771
4206,2022-05-30,Poland,PL,EURO,1457,6008153,36,116347,1427.0,40658.0,37654247,107.977195772896,3.50976437601456
4207,2022-06-06,Poland,PL,EURO,1436,6009589,22,116369,1426.0,32446.0,37654247,86.1682348872891,4.39499476052518
4208,2022-06-13,Poland,PL,EURO,1196,6010785,22,116391,1197.0,23565.0,37654247,62.5825819860373,5.07956715467855
4209,2022-06-20,Poland,PL,EURO,1840,6012625,24,116415,1877.0,24798.0,37654247,65.8571130103863,7.56915880312928
4210,2022-06-27,Poland,PL,EURO,3335,6015960,18,116433,3364.0,28084.0,37654247,74.5838842561372,11.9783506622988
4211,2022-07-04,Poland,PL,EURO,5820,6021780,18,116451,5929.0,32660.0,37654247,86.7365638728614,18.153704837722
4212,2022-07-11,Poland,PL,EURO,10251,6032031,17,116468,10339.0,40716.0,37654247,108.131228862444,25.3929659102073
4213,2022-07-18,Poland,PL,EURO,16595,6048626,40,116508,16851.0,54155.0,37654247,143.821758007802,31.1162404210138
4214,2022-07-25,Poland,PL,EURO,20661,6069287,60,116568,20648.0,62704.0,37654247,166.52570425854,32.929318703751
4215,2022-08-01,Poland,PL,EURO,24630,6093917,90,116658,24594.0,67468.0,37654247,179.177663544832,36.4528369004565
4216,2022-08-08,Poland,PL,EURO,25009,6118926,113,116771,25169.0,70806.0,37654247,188.042533422591,35.546422619552
4217,2022-08-15,Poland,PL,EURO,24437,6143363,108,116879,24383.0,67036.0,37654247,178.030382601994,36.3729936153708
4218,2022-08-22,Poland,PL,EURO,23541,6166904,149,117028,23366.0,69701.0,37654247,185.107937492416,33.5231919197716
4219,2022-08-29,Poland,PL,EURO,20275,6187179,123,117151,20183.0,67265.0,37654247,178.638547731415,30.0052033003791
4220,2022-09-05,Poland,PL,EURO,25179,6212358,99,117250,25348.0,74602.0,37654247,198.123733559192,33.9776413500979
4221,2022-09-12,Poland,PL,EURO,32071,6244429,99,117349,32117.0,92752.0,37654247,246.325467615911,34.6267465930654
4222,2022-09-19,Poland,PL,EURO,28692,6273121,106,117455,28685.0,94945.0,37654247,252.149511846565,30.2122281320765
4223,2022-09-26,Poland,PL,EURO,24135,6297256,142,117597,23613.0,86244.0,37654247,229.041892671496,27.3792959510227
4224,2022-10-03,Poland,PL,EURO,17763,6315019,158,117755,17903.0,78089.0,37654247,207.384309132513,22.9264044871877
4225,2022-10-10,Poland,PL,EURO,11598,6326617,144,117899,11490.0,64620.0,37654247,171.614107699458,17.7808727948004
4226,2022-10-17,Poland,PL,EURO,8147,6334764,129,118028,8031.0,57235.0,37654247,152.001446211366,14.0316240062899
4227,2022-10-24,Poland,PL,EURO,5404,6340168,95,118123,5379.0,49062.0,37654247,130.296059299765,10.9636786107374
4228,2022-10-31,Poland,PL,EURO,3491,6343659,46,118169,3471.0,39532.0,37654247,104.986829241334,8.78022867550339
4229,2022-11-07,Poland,PL,EURO,2539,6346198,40,118209,2493.0,34737.0,37654247,92.2525419244209,7.17678556006564
4230,2022-11-14,Poland,PL,EURO,2533,6348731,64,118273,2531.0,37426.0,37654247,99.3938346450003,6.76267835194784
4231,2022-11-21,Poland,PL,EURO,2475,6351206,32,118305,2480.0,36144.0,37654247,95.9891722174128,6.8614431164232
4232,2022-11-28,Poland,PL,EURO,3091,6354297,34,118339,3104.0,37322.0,37654247,99.1176373809839,8.31681046031831
4233,2022-12-05,Poland,PL,EURO,3089,6357386,43,118382,3191.0,38841.0,37654247,103.151710881378,8.21554542879946
4234,2022-12-12,Poland,PL,EURO,4105,6361491,47,118429,4022.0,45621.0,37654247,121.157647900913,8.81611538545845
4235,2022-12-19,Poland,PL,EURO,3891,6365382,46,118475,3920.0,45150.0,37654247,119.906792984069,8.68217054263566
4236,2022-12-26,Poland,PL,EURO,3160,6368542,58,118533,3112.0,39623.0,37654247,105.228501847348,7.85402417787649
4237,2023-01-02,Poland,PL,EURO,2633,6371175,53,118586,2616.0,36043.0,37654247,95.7209421821661,7.257997392004
4238,2023-01-09,Poland,PL,EURO,2060,6373235,65,118651,2008.0,31012.0,37654247,82.3598995353698,6.47491293692764
4239,2023-01-16,Poland,PL,EURO,2083,6375318,30,118681,2162.0,27229.0,37654247,72.3132240567711,7.94006390245694
4240,2023-01-23,Poland,PL,EURO,2888,6378206,34,118715,2875.0,25508.0,37654247,67.7426904858833,11.2709738121374
4241,2023-01-30,Poland,PL,EURO,4754,6382960,33,118748,4826.0,34792.0,37654247,92.3986077851988,13.8710048286963
4242,2023-02-06,Poland,PL,EURO,6655,6389615,31,118779,6721.0,33886.0,37654247,89.9925046967478,19.8341497963761
4243,2023-02-13,Poland,PL,EURO,10603,6400218,47,118826,10673.0,40476.0,37654247,107.493850560868,26.3687123233521
4244,2023-02-20,Poland,PL,EURO,14971,6415189,42,118868,15113.0,48685.0,37654247,129.294844217705,31.0424155283968
4245,2023-02-27,Poland,PL,EURO,17062,6432251,84,118952,17065.0,51833.0,37654247,137.65512294005,32.9230413057319
4246,2023-03-06,Poland,PL,EURO,20385,6452636,78,119030,20461.0,60117.0,37654247,159.65529731613,34.0352978358867
4247,2023-03-13,Poland,PL,EURO,20347,6472983,106,119136,20196.0,64488.0,37654247,171.263549633591,31.3174544101228
4248,2023-03-20,Poland,PL,EURO,15383,6488366,109,119245,15311.0,57158.0,37654247,151.796954006277,26.7871514048777
4249,2023-03-27,Poland,PL,EURO,9358,6497724,116,119361,9256.0,45334.0,37654247,120.395449681944,20.4173468037235
4250,2023-04-03,Poland,PL,EURO,6370,6504094,62,119423,6244.0,38081.0,37654247,101.133346259719,16.3966282398046
4251,2023-04-10,Poland,PL,EURO,4671,6508765,59,119482,4660.0,32879.0,37654247,87.3181715730499,14.1731804495271
4252,2023-04-17,Poland,PL,EURO,3215,6511980,38,119520,3182.0,30503.0,37654247,81.0081263874431,10.4317608104121
4253,2023-04-24,Poland,PL,EURO,1901,6513881,35,119555,1878.0,26146.0,37654247,69.4370544709074,7.18274305821158
4254,2023-05-01,Poland,PL,EURO,933,6514814,8,119563,913.0,17273.0,37654247,45.8726475130415,5.28570601516818
4255,2023-05-08,Poland,PL,EURO,805,6515619,22,119585,787.0,19721.0,37654247,52.3739061891212,3.99066984432838
4256,2023-05-15,Poland,PL,EURO,652,6516271,11,119596,661.0,17875.0,37654247,47.4714047528291,3.6979020979021
4257,2023-05-22,Poland,PL,EURO,510,6516781,13,119609,509.0,16347.0,37654247,43.4134295661257,3.1137211720805
4258,2023-05-29,Poland,PL,EURO,386,6517167,8,119617,377.0,14478.0,37654247,38.4498460425991,2.60395082193673
4259,2023-06-05,Poland,PL,EURO,260,6517427,5,119622,250.0,12129.0,37654247,32.2115059159197,2.06117569461621
4260,2023-06-12,Poland,PL,EURO,201,6517628,1,119623,204.0,12763.0,37654247,33.8952469292508,1.59837028911698
4261,2023-06-19,Poland,PL,EURO,179,6517807,1,119624,172.0,11448.0,37654247,30.4029449851965,1.50244584206848
4262,2023-06-26,Poland,PL,EURO,103,6517910,3,119627,102.0,8174.0,37654247,21.7080426545245,1.24785906532909
4263,2023-07-03,Poland,PL,EURO,67,6517977,3,119630,66.0,3920.0,37654247,10.410512259082,1.68367346938776
4264,2023-07-10,Poland,PL,EURO,81,6518058,2,119632,83.0,4309.0,37654247,11.4435962562204,1.92620097470411
4265,2023-07-17,Poland,PL,EURO,71,6518129,0,119632,155.0,4572.0,37654247,12.1420566450313,3.39020122484689
4266,2023-07-24,Poland,PL,EURO,47,6518176,3,119635,45.0,3461.0,37654247,9.191526257317,1.30020225368391
4267,2023-07-31,Poland,PL,EURO,94,6518270,0,119635,92.0,3279.0,37654247,8.7081810452882,2.80573345532174
4268,2023-08-07,Poland,PL,EURO,125,6518395,0,119635,129.0,3226.0,37654247,8.56742667035673,3.99876007439554
4269,2023-08-14,Poland,PL,EURO,188,6518583,2,119637,187.0,3504.0,37654247,9.30572320301612,5.33675799086758
4270,2023-08-21,Poland,PL,EURO,252,6518835,1,119638,254.0,3560.0,37654247,9.45444480671729,7.13483146067416
4271,2023-08-28,Poland,PL,EURO,369,6519204,2,119640,369.0,3774.0,37654247,10.0227737922896,9.77742448330684
4272,2023-09-04,Poland,PL,EURO,539,6519743,2,119642,545.0,4151.0,37654247,11.0239888743493,13.1293664177307
4273,2023-09-11,Poland,PL,EURO,933,6520676,3,119645,937.0,5303.0,37654247,14.0834047219162,17.6692438242504
4274,2023-09-18,Poland,PL,EURO,1222,6521898,2,119647,1219.0,6363.0,37654247,16.8984922205455,19.1576300487192
4275,2023-09-25,Poland,PL,EURO,1437,6523335,7,119654,1431.0,7125.0,37654247,18.9221683280508,20.0842105263158
4276,2023-10-02,Poland,PL,EURO,1431,6524766,1,119655,1436.0,7579.0,37654247,20.1278756151995,18.9470906452039
4277,2023-10-09,Poland,PL,EURO,1740,6526506,2,119657,1744.0,8460.0,37654247,22.4675851305697,20.6146572104019
4278,2023-10-16,Poland,PL,EURO,2495,6529001,8,119665,2523.0,9469.0,37654247,25.147229740114,26.644841060302
4279,2023-10-23,Poland,PL,EURO,3938,6532939,21,119686,3934.0,11482.0,37654247,30.4932402445865,34.262323636997
4280,2023-10-30,Poland,PL,EURO,4261,6537200,9,119695,4261.0,12039.0,37654247,31.9724890528285,35.393305091785
4281,2023-11-06,Poland,PL,EURO,6227,6543427,26,119721,6227.0,16152.0,37654247,42.8955596960948,38.5525012382368
4282,2023-11-13,Poland,PL,EURO,7463,6550890,24,119745,7463.0,18147.0,37654247,48.193766827949,41.1252548630628
4283,2023-11-20,Poland,PL,EURO,9710,6560600,64,119809,9710.0,22134.0,37654247,58.7822138628878,43.8691605674528
4284,2020-01-06,Portugal,PT,EURO,0,0,0,0,0.0,0.0,10352042,0.0,0.0
4285,2020-01-13,Portugal,PT,EURO,0,0,0,0,0.0,0.0,10352042,0.0,0.0
4286,2020-01-20,Portugal,PT,EURO,0,0,0,0,0.0,0.0,10352042,0.0,0.0
4287,2020-01-27,Portugal,PT,EURO,0,0,0,0,0.0,0.0,10352042,0.0,0.0
4288,2020-02-03,Portugal,PT,EURO,0,0,0,0,0.0,0.0,10352042,0.0,0.0
4289,2020-02-10,Portugal,PT,EURO,0,0,0,0,0.0,0.0,10352042,0.0,0.0
4290,2020-02-17,Portugal,PT,EURO,1,1,0,0,0.0,0.0,10352042,0.0,0.0
4291,2020-02-24,Portugal,PT,EURO,1,2,0,0,1.0,0.0,10352042,0.0,0.0
4292,2020-03-02,Portugal,PT,EURO,27,29,0,0,1.0,0.0,10352042,0.0,0.0
4293,2020-03-09,Portugal,PT,EURO,289,318,0,0,27.0,0.0,10352042,0.0,0.0
4294,2020-03-16,Portugal,PT,EURO,1405,1723,26,26,289.0,0.0,10352042,0.0,0.0
4295,2020-03-23,Portugal,PT,EURO,3726,5449,124,150,1405.0,0.0,10352042,0.0,0.0
4296,2020-03-30,Portugal,PT,EURO,5045,10494,206,356,3722.0,0.0,10352042,0.0,0.0
4297,2020-04-06,Portugal,PT,EURO,4433,14927,246,602,5041.0,0.0,10352042,0.0,0.0
4298,2020-04-13,Portugal,PT,EURO,4241,19168,217,819,4438.0,0.0,10352042,0.0,0.0
4299,2020-04-20,Portugal,PT,EURO,3181,22349,187,1006,4241.0,0.0,10352042,0.0,0.0
4300,2020-04-27,Portugal,PT,EURO,2371,24720,140,1146,3178.0,0.0,10352042,0.0,0.0
4301,2020-05-04,Portugal,PT,EURO,2326,27046,80,1226,2370.0,0.0,10352042,0.0,0.0
4302,2020-05-11,Portugal,PT,EURO,1853,28899,69,1295,2325.0,0.0,10352042,0.0,0.0
4303,2020-05-18,Portugal,PT,EURO,2008,30907,68,1363,1857.0,0.0,10352042,0.0,0.0
4304,2020-05-25,Portugal,PT,EURO,1956,32863,69,1432,2001.0,0.0,10352042,0.0,0.0
4305,2020-06-01,Portugal,PT,EURO,2111,34974,50,1482,1962.0,0.0,10352042,0.0,0.0
4306,2020-06-08,Portugal,PT,EURO,1959,36933,31,1513,2110.0,0.0,10352042,0.0,0.0
4307,2020-06-15,Portugal,PT,EURO,2461,39394,20,1533,1957.0,0.0,10352042,0.0,0.0
4308,2020-06-22,Portugal,PT,EURO,2673,42067,38,1571,2462.0,0.0,10352042,0.0,0.0
4309,2020-06-29,Portugal,PT,EURO,2457,44524,54,1625,2675.0,0.0,10352042,0.0,0.0
4310,2020-07-06,Portugal,PT,EURO,2566,47090,41,1666,2456.0,0.0,10352042,0.0,0.0
4311,2020-07-13,Portugal,PT,EURO,2143,49233,29,1695,2568.0,0.0,10352042,0.0,0.0
4312,2020-07-20,Portugal,PT,EURO,1700,50933,29,1724,2138.0,0.0,10352042,0.0,0.0
4313,2020-07-27,Portugal,PT,EURO,1444,52377,18,1742,1701.0,0.0,10352042,0.0,0.0
4314,2020-08-03,Portugal,PT,EURO,1484,53861,22,1764,1452.0,0.0,10352042,0.0,0.0
4315,2020-08-10,Portugal,PT,EURO,1597,55458,19,1783,1479.0,0.0,10352042,0.0,0.0
4316,2020-08-17,Portugal,PT,EURO,1524,56982,23,1806,1597.0,0.0,10352042,0.0,0.0
4317,2020-08-24,Portugal,PT,EURO,2322,59304,21,1827,1524.0,0.0,10352042,0.0,0.0
4318,2020-08-31,Portugal,PT,EURO,2566,61870,22,1849,2323.0,0.0,10352042,0.0,0.0
4319,2020-09-07,Portugal,PT,EURO,3818,65688,28,1877,2566.0,0.0,10352042,0.0,0.0
4320,2020-09-14,Portugal,PT,EURO,4518,70206,49,1926,3818.0,0.0,10352042,0.0,0.0
4321,2020-09-21,Portugal,PT,EURO,4815,75021,37,1963,4510.0,0.0,10352042,0.0,0.0
4322,2020-09-28,Portugal,PT,EURO,5383,80404,61,2024,4815.0,0.0,10352042,0.0,0.0
4323,2020-10-05,Portugal,PT,EURO,7508,87912,81,2105,5385.0,151817.0,10352042,1466.54157701447,3.54703359966275
4324,2020-10-12,Portugal,PT,EURO,12995,100907,105,2210,7505.0,155495.0,10352042,1502.0707991718,4.82652175311103
4325,2020-10-19,Portugal,PT,EURO,17475,118382,146,2356,12989.0,189446.0,10352042,1830.03507906942,6.85630733823886
4326,2020-10-26,Portugal,PT,EURO,23294,141676,245,2601,17493.0,204697.0,10352042,1977.35866991266,8.54580184370069
4327,2020-11-02,Portugal,PT,EURO,32323,173999,377,2978,23293.0,231117.0,10352042,2232.57401776384,10.0784451165427
4328,2020-11-09,Portugal,PT,EURO,34571,208570,527,3505,32299.0,253917.0,10352042,2452.82041939165,12.7202983652138
4329,2020-11-16,Portugal,PT,EURO,36869,245439,480,3985,34576.0,269279.0,10352042,2601.21626245334,12.8402140530825
4330,2020-11-23,Portugal,PT,EURO,33275,278714,532,4517,36873.0,286993.0,10352042,2772.33226063032,12.8480485586756
4331,2020-11-30,Portugal,PT,EURO,26465,305179,534,5051,33272.0,266690.0,10352042,2576.20670395271,12.4759083580187
4332,2020-12-07,Portugal,PT,EURO,25959,331138,609,5660,26483.0,224639.0,10352042,2169.99699189783,11.7891372379685
4333,2020-12-14,Portugal,PT,EURO,26186,357324,543,6203,25944.0,222001.0,10352042,2144.5140968323,11.6864338448926
4334,2020-12-21,Portugal,PT,EURO,20150,377474,492,6695,26166.0,253189.0,10352042,2445.7879904274,10.3345721970544
4335,2020-12-28,Portugal,PT,EURO,32506,409980,530,7225,20136.0,232833.0,10352042,2249.1504574653,8.64825862313332
4336,2021-01-04,Portugal,PT,EURO,53049,463029,745,7970,32498.0,227737.0,10352042,2199.9234547155,14.2699693067003
4337,2021-01-04,Portugal,PT,EURO,53049,463029,745,7970,53041.0,336186.0,10352042,3247.53319200212,15.7772780544104
4338,2021-01-11,Portugal,PT,EURO,62101,525130,1109,9079,62059.0,369056.0,10352042,3565.05508768222,16.815605219804
4339,2021-01-18,Portugal,PT,EURO,81676,606806,1698,10777,81612.0,449689.0,10352042,4343.9642149829,18.1485426594824
4340,2021-01-25,Portugal,PT,EURO,78867,685673,2014,12791,78822.0,416466.0,10352042,4023.03236404953,18.9263949518088
4341,2021-02-01,Portugal,PT,EURO,44485,730158,1587,14378,44440.0,304191.0,10352042,2938.46373498098,14.6092422195265
4342,2021-02-08,Portugal,PT,EURO,22830,752988,1034,15412,22816.0,220861.0,10352042,2133.50177675091,10.3304793512662
4343,2021-02-15,Portugal,PT,EURO,13874,766862,608,16020,13864.0,200146.0,10352042,1933.39632895616,6.9269433313681
4344,2021-02-22,Portugal,PT,EURO,8805,775667,326,16346,8796.0,189811.0,10352042,1833.56095348145,4.63408337767569
4345,2021-03-01,Portugal,PT,EURO,8816,784483,209,16555,8833.0,171766.0,10352042,1659.24751850891,5.1424612554289
4346,2021-03-08,Portugal,PT,EURO,7577,792060,130,16685,7581.0,158762.0,10352042,1533.62979014189,4.77507212053262
4347,2021-03-15,Portugal,PT,EURO,4789,796849,88,16773,4789.0,266072.0,10352042,2570.23686727701,1.79988875191677
4348,2021-03-22,Portugal,PT,EURO,4960,801809,59,16832,4961.0,181367.0,10352042,1751.99250543999,2.73533774060331
4349,2021-03-29,Portugal,PT,EURO,4342,806151,42,16874,4340.0,167276.0,10352042,1615.87443327606,2.59451445515196
4350,2021-04-05,Portugal,PT,EURO,4479,810630,34,16908,4480.0,349095.0,10352042,3372.23322702902,1.28331829444707
4351,2021-04-12,Portugal,PT,EURO,4181,814811,27,16935,4180.0,256919.0,10352042,2481.81952893931,1.6269719250036
4352,2021-04-19,Portugal,PT,EURO,4125,818936,19,16954,4117.0,516852.0,10352042,4992.75408658504,0.796552978415485
4353,2021-04-26,Portugal,PT,EURO,3760,822696,13,16967,3760.0,331123.0,10352042,3198.62496693889,1.13552969742362
4354,2021-05-03,Portugal,PT,EURO,3480,826176,15,16982,3477.0,297496.0,10352042,2873.79050432755,1.16875521015409
4355,2021-05-10,Portugal,PT,EURO,3228,829404,17,16999,3230.0,258409.0,10352042,2496.21282448429,1.24995646436463
4356,2021-05-17,Portugal,PT,EURO,3653,833057,7,17006,3645.0,268829.0,10352042,2596.86929400016,1.35588050396349
4357,2021-05-24,Portugal,PT,EURO,3887,836944,7,17013,3886.0,313509.0,10352042,3028.47496175151,1.23951784478277
4358,2021-05-31,Portugal,PT,EURO,4288,841232,12,17025,4289.0,320368.0,10352042,3094.73242090788,1.33877291115217
4359,2021-06-07,Portugal,PT,EURO,5133,846365,10,17035,5128.0,287927.0,10352042,2781.35463515314,1.78100699135545
4360,2021-06-14,Portugal,PT,EURO,7841,854206,22,17057,7840.0,368497.0,10352042,3559.65518687038,2.12756141841046
4361,2021-06-21,Portugal,PT,EURO,9700,863906,19,17076,9705.0,410181.0,10352042,3962.31970465344,2.36602865564227
4362,2021-06-28,Portugal,PT,EURO,14651,878557,31,17107,14634.0,435209.0,10352042,4204.08843008944,3.36252237430752
4363,2021-07-05,Portugal,PT,EURO,19512,898069,49,17156,19491.0,435995.0,10352042,4211.68113498767,4.47046411082696
4364,2021-07-12,Portugal,PT,EURO,25787,923856,52,17208,25779.0,465208.0,10352042,4493.87666703825,5.54139223745077
4365,2021-07-19,Portugal,PT,EURO,23120,946976,86,17294,23106.0,462041.0,10352042,4463.28366905776,5.00085490248701
4366,2021-07-26,Portugal,PT,EURO,18721,965697,79,17373,18721.0,444914.0,10352042,4297.83804972971,4.20777948097835
4367,2021-08-02,Portugal,PT,EURO,16062,981759,103,17476,16066.0,399243.0,10352042,3856.65939145146,4.02411563884652
4368,2021-08-09,Portugal,PT,EURO,16530,998289,89,17565,16509.0,399230.0,10352042,3856.53381236282,4.13521027978859
4369,2021-08-16,Portugal,PT,EURO,16297,1014586,70,17635,16286.0,387864.0,10352042,3746.73904916537,4.19889445785121
4370,2021-08-23,Portugal,PT,EURO,16168,1030754,83,17718,16167.0,356272.0,10352042,3441.56254389231,4.53782503255939
4371,2021-08-30,Portugal,PT,EURO,12570,1043324,80,17798,12555.0,330134.0,10352042,3189.07129627179,3.80300120557107
4372,2021-09-06,Portugal,PT,EURO,9003,1052327,56,17854,8992.0,345940.0,10352042,3341.75614820728,2.59929467537723
4373,2021-09-13,Portugal,PT,EURO,6887,1059214,48,17902,6883.0,400315.0,10352042,3867.01483629993,1.71939597566916
4374,2021-09-20,Portugal,PT,EURO,6193,1065407,40,17942,6200.0,369870.0,10352042,3572.91827061753,1.67626463351989
4375,2021-09-27,Portugal,PT,EURO,4753,1070160,45,17987,4740.0,365872.0,10352042,3534.29787089349,1.29553505050947
4376,2021-10-04,Portugal,PT,EURO,4540,1074700,49,18036,4541.0,276642.0,10352042,2672.34232627727,1.64147164927957
4377,2021-10-11,Portugal,PT,EURO,4986,1079686,51,18087,4978.0,352843.0,10352042,3408.43864427907,1.41082577803726
4378,2021-10-18,Portugal,PT,EURO,5452,1085138,38,18125,5454.0,258789.0,10352042,2499.88359784475,2.10750843351147
4379,2021-10-25,Portugal,PT,EURO,5882,1091020,25,18150,5870.0,230360.0,10352042,2225.2614508326,2.54818544886265
4380,2021-11-01,Portugal,PT,EURO,6953,1097973,45,18195,6953.0,224397.0,10352042,2167.65928886301,3.09852627263288
4381,2021-11-08,Portugal,PT,EURO,9958,1107931,60,18255,9955.0,267186.0,10352042,2580.9980291811,3.72586887037494
4382,2021-11-15,Portugal,PT,EURO,14949,1122880,79,18334,14936.0,338203.0,10352042,3267.01727060226,4.41628252854055
4383,2021-11-22,Portugal,PT,EURO,20269,1143149,92,18426,20264.0,464015.0,10352042,4482.35237067238,4.36710020150211
4384,2021-11-29,Portugal,PT,EURO,23850,1166999,122,18548,23850.0,696640.0,10352042,6729.49356271932,3.42357602204869
4385,2021-12-06,Portugal,PT,EURO,27410,1194409,122,18670,27364.0,893740.0,10352042,8633.46574521239,3.06174055094323
4386,2021-12-13,Portugal,PT,EURO,31699,1226108,125,18795,31690.0,997554.0,10352042,9636.30170743125,3.17677038035034
